Zip,City,State,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint
71149,Shreveport,LA,32.607556,-93.75256,-6,1,"32.607556, -93.75256"
35990,Walnut Grove,AL,34.066644,-86.30438,-6,1,"34.066644, -86.30438"
48224,Detroit,MI,42.410487,-82.94348,-5,1,"42.410487, -82.94348"
48824,East Lansing,MI,42.725884,-84.4792,-5,1,"42.725884, -84.4792"
49043,Covert,MI,42.296105,-86.26647,-5,1,"42.296105, -86.26647"
26884,Seneca Rocks,WV,38.849407,-79.37151,-5,1,"38.849407, -79.37151"
41619,Drift,KY,37.496608,-82.75942,-5,1,"37.496608, -82.75942"
42349,Horse Branch,KY,37.433703,-86.66952,-6,1,"37.433703, -86.66952"
21672,Toddville,MD,38.277014,-76.06229,-5,1,"38.277014, -76.06229"
23665,Hampton,VA,37.098317,-76.4196,-5,1,"37.098317, -76.4196"
14752,Lily Dale,NY,42.352416,-79.323502,-5,1,"42.352416, -79.323502"
15086,Warrendale,PA,40.661431,-80.09304,-5,1,"40.661431, -80.09304"
15146,Monroeville,PA,40.431034,-79.76526,-5,1,"40.431034, -79.76526"
77622,Hamshire,TX,29.870794,-94.2896,-6,1,"29.870794, -94.2896"
78287,San Antonio,TX,29.437532,-98.461582,-6,1,"29.437532, -98.461582"
78640,Kyle,TX,29.996916,-97.84756,-6,1,"29.996916, -97.84756"
79704,Midland,TX,31.869259,-102.031726,-6,1,"31.869259, -102.031726"
61569,Trivoli,IL,40.691022,-89.89138,-6,1,"40.691022, -89.89138"
64098,Weston,MO,39.445387,-94.89833,-6,1,"39.445387, -94.89833"
64859,Reeds,MO,37.146249,-94.16048,-6,1,"37.146249, -94.16048"
65052,Linn Creek,MO,38.058473,-92.6855,-6,1,"38.058473, -92.6855"
65731,Powersite,MO,36.655356,-93.12274,-6,1,"36.655356, -93.12274"
67525,Claflin,KS,38.555566,-98.56309,-6,1,"38.555566, -98.56309"
84531,Mexican Hat,UT,37.183505,-109.93383,-7,1,"37.183505, -109.93383"
85353,Tolleson,AZ,33.426423,-112.28299,-7,0,"33.426423, -112.28299"
74462,Stigler,OK,35.272967,-95.16328,-6,1,"35.272967, -95.16328"
75490,Trenton,TX,33.435618,-96.3324,-6,1,"33.435618, -96.3324"
75505,Texarkana,TX,33.46238,-94.0715,-6,1,"33.46238, -94.0715"
83255,Moore,ID,43.774709,-113.45086,-7,1,"43.774709, -113.45086"
14011,Attica,NY,42.844962,-78.27803,-5,1,"42.844962, -78.27803"
14541,Romulus,NY,42.75147,-76.85353,-5,1,"42.75147, -76.85353"
17223,Fort Littleton,PA,40.062255,-77.96308,-5,1,"40.062255, -77.96308"
31039,Howard,GA,32.587537,-84.3895,-5,1,"32.587537, -84.3895"
32899,Orlando,FL,28.306726,-80.686159,-5,1,"28.306726, -80.686159"
20733,Churchton,MD,38.801516,-76.52469,-5,1,"38.801516, -76.52469"
22627,Flint Hill,VA,38.765004,-78.0948,-5,1,"38.765004, -78.0948"
17601,Lancaster,PA,40.072246,-76.3155,-5,1,"40.072246, -76.3155"
18706,Wilkes Barre,PA,41.209869,-75.91781,-5,1,"41.209869, -75.91781"
07902,Summit,NJ,40.665651,-74.299692,-5,1,"40.665651, -74.299692"
08690,Trenton,NJ,40.225409,-74.65918,-5,1,"40.225409, -74.65918"
10307,Staten Island,NY,40.508274,-74.24387,-5,1,"40.508274, -74.24387"
62835,Enfield,IL,38.101667,-88.33357,-6,1,"38.101667, -88.33357"
63188,Saint Louis,MO,38.6531,-90.243462,-6,1,"38.6531, -90.243462"
72360,Marianna,AR,34.764904,-90.77793,-6,1,"34.764904, -90.77793"
72472,Trumann,AR,35.623029,-90.52742,-6,1,"35.623029, -90.52742"
73367,Sterling,OK,34.752406,-98.171022,-6,1,"34.752406, -98.171022"
71027,Frierson,LA,32.234006,-93.69008,-6,1,"32.234006, -93.69008"
13794,Killawog,NY,42.402816,-76.036582,-5,1,"42.402816, -76.036582"
16364,Venus,PA,41.369406,-79.51724,-5,1,"41.369406, -79.51724"
16541,Erie,PA,42.182748,-80.064915,-5,1,"42.182748, -80.064915"
32638,Trenton,FL,29.622568,-82.808642,-5,1,"29.622568, -82.808642"
33444,Delray Beach,FL,26.460951,-80.07891,-5,1,"26.460951, -80.07891"
08103,Camden,NJ,39.936179,-75.11513,-5,1,"39.936179, -75.11513"
08223,Marmora,NJ,39.264412,-74.64986,-5,1,"39.264412, -74.64986"
08863,Fords,NJ,40.535304,-74.31104,-5,1,"40.535304, -74.31104"
10008,New York,NY,40.780751,-73.977182,-5,1,"40.780751, -73.977182"
27589,Warrenton,NC,36.378439,-78.13903,-5,1,"36.378439, -78.13903"
27923,Coinjock,NC,36.381161,-75.94115,-5,1,"36.381161, -75.94115"
18903,Doylestown,PA,40.339307,-75.152176,-5,1,"40.339307, -75.152176"
29468,Pineville,SC,33.418106,-80.07822,-5,1,"33.418106, -80.07822"
29577,Myrtle Beach,SC,33.698101,-78.89604,-5,1,"33.698101, -78.89604"
36854,Valley,AL,32.777662,-85.17623,-6,1,"32.777662, -85.17623"
11212,Brooklyn,NY,40.662191,-73.91328,-5,1,"40.662191, -73.91328"
17261,South Mountain,PA,39.833095,-77.488633,-5,1,"39.833095, -77.488633"
17363,Stewartstown,PA,39.765741,-76.59359,-5,1,"39.765741, -76.59359"
18055,Hellertown,PA,40.585649,-75.3261,-5,1,"40.585649, -75.3261"
18452,Peckville,PA,41.48188,-75.58669,-5,1,"41.48188, -75.58669"
01931,Gloucester,MA,42.635443,-70.879123,-5,1,"42.635443, -70.879123"
75444,Golden,TX,32.730279,-95.56286,-6,1,"32.730279, -95.56286"
76025,Plano,TX,33.104374,-96.766109,-6,1,"33.104374, -96.766109"
72466,Smithville,AR,36.051063,-91.28209,-6,1,"36.051063, -91.28209"
41861,Raven,KY,37.386051,-82.83138,-5,1,"37.386051, -82.83138"
70339,Pierre Part,LA,29.931838,-91.19813,-6,1,"29.931838, -91.19813"
70356,Gibson,LA,29.658394,-90.97455,-6,1,"29.658394, -90.97455"
70391,Paincourtville,LA,29.990967,-91.05456,-6,1,"29.990967, -91.05456"
70464,Talisheek,LA,30.534785,-89.88582,-6,1,"30.534785, -89.88582"
28542,Camp Lejeune,NC,34.664035,-77.463687,-5,1,"34.664035, -77.463687"
29319,Spartanburg,SC,34.888237,-81.96902,-5,1,"34.888237, -81.96902"
46205,Indianapolis,IN,39.824858,-86.13817,-5,0,"39.824858, -86.13817"
47177,Underwood,IN,38.603451,-85.76711,-5,1,"38.603451, -85.76711"
19030,Fairless Hills,PA,40.175504,-74.84611,-5,1,"40.175504, -74.84611"
20404,Washington,DC,38.899161,-77.008948,-5,1,"38.899161, -77.008948"
20526,Washington,DC,38.902217,-77.043738,-5,1,"38.902217, -77.043738"
21265,Baltimore,MD,39.284707,-76.620489,-5,1,"39.284707, -76.620489"
49855,Marquette,MI,46.554402,-87.42223,-5,1,"46.554402, -87.42223"
50536,Emmetsburg,IA,43.115156,-94.6931,-6,1,"43.115156, -94.6931"
52772,Tipton,IA,41.750868,-91.13361,-6,1,"41.750868, -91.13361"
83605,Caldwell,ID,43.658834,-116.67755,-7,1,"43.658834, -116.67755"
85739,Tucson,AZ,32.521096,-110.9087,-7,0,"32.521096, -110.9087"
94237,Sacramento,CA,38.377411,-121.444429,-8,1,"38.377411, -121.444429"
78835,Burton,TX,30.178439,-96.591092,-6,1,"30.178439, -96.591092"
79490,Lubbock,TX,33.610018,-101.821292,-6,1,"33.610018, -101.821292"
87554,Petaca,NM,36.465416,-106.578513,-7,1,"36.465416, -106.578513"
87711,Anton Chico,NM,35.203048,-105.15426,-7,1,"35.203048, -105.15426"
88547,El Paso,TX,31.694842,-106.299987,-7,1,"31.694842, -106.299987"
61482,Table Grove,IL,40.368358,-90.42469,-6,1,"40.368358, -90.42469"
61737,Ellsworth,IL,40.450325,-88.72052,-6,1,"40.450325, -88.72052"
62219,Beckemeyer,IL,38.605187,-89.43404,-6,1,"38.605187, -89.43404"
92690,Mission Viejo,CA,33.640302,-117.769442,-8,1,"33.640302, -117.769442"
14027,Brant,NY,42.57075,-79.030785,-5,1,"42.57075, -79.030785"
15490,White,PA,40.077289,-79.42598,-5,1,"40.077289, -79.42598"
15698,Yukon,PA,40.217118,-79.68406,-5,1,"40.217118, -79.68406"
19734,Townsend,DE,39.386601,-75.66801,-5,1,"39.386601, -75.66801"
21741,Hagerstown,MD,39.693944,-77.742116,-5,1,"39.693944, -77.742116"
22709,Aroda,VA,38.312548,-78.23622,-5,1,"38.312548, -78.23622"
23149,Saluda,VA,37.5787,-76.60916,-5,1,"37.5787, -76.60916"
23840,Dewitt,VA,37.066833,-77.6675,-5,1,"37.066833, -77.6675"
23856,Freeman,VA,36.776189,-77.71289,-5,1,"36.776189, -77.71289"
03597,West Stewartstown,NH,44.695648,-71.387387,-5,1,"44.695648, -71.387387"
03768,Lyme,NH,43.823864,-72.13297,-5,1,"43.823864, -72.13297"
04286,West Bethel,ME,44.40205,-70.860094,-5,1,"44.40205, -70.860094"
07086,Union City,NJ,40.769796,-74.022351,-5,1,"40.769796, -74.022351"
12545,Millbrook,NY,41.785109,-73.68075,-5,1,"41.785109, -73.68075"
13129,Georgetown,NY,42.712735,-75.731391,-5,1,"42.712735, -75.731391"
08092,West Creek,NJ,39.658781,-74.28673,-5,1,"39.658781, -74.28673"
08812,Dunellen,NJ,40.594502,-74.47166,-5,1,"40.594502, -74.47166"
10932,Howells,NY,41.485227,-74.484249,-5,1,"41.485227, -74.484249"
02106,Boston,MA,42.354318,-71.073449,-5,1,"42.354318, -71.073449"
02458,Newton,MA,42.354727,-71.18809,-5,1,"42.354727, -71.18809"
37644,Elizabethton,TN,36.436637,-82.051765,-5,1,"36.436637, -82.051765"
38148,Memphis,TN,35.201738,-89.971538,-6,1,"35.201738, -89.971538"
40007,Bethlehem,KY,38.452451,-85.00764,-5,1,"38.452451, -85.00764"
30351,Atlanta,GA,33.844371,-84.47405,-5,1,"33.844371, -84.47405"
30438,Manassas,GA,32.152792,-82.01301,-5,1,"32.152792, -82.01301"
30598,Toccoa,GA,34.597674,-83.36207,-5,1,"34.597674, -83.36207"
32357,Shady Grove,FL,30.28163,-83.63082,-5,1,"30.28163, -83.63082"
43840,Stone Creek,OH,40.406106,-81.58374,-5,1,"40.406106, -81.58374"
44809,Bascom,OH,41.132988,-83.28328,-5,1,"41.132988, -83.28328"
45237,Cincinnati,OH,39.188859,-84.45798,-5,1,"39.188859, -84.45798"
46616,South Bend,IN,41.69248,-86.26514,-5,0,"41.69248, -86.26514"
35457,Echola,AL,33.301003,-87.77187,-6,1,"33.301003, -87.77187"
26337,Cairo,WV,39.228729,-81.16135,-5,1,"39.228729, -81.16135"
27597,Zebulon,NC,35.848039,-78.30135,-5,1,"35.848039, -78.30135"
41085,Silver Grove,KY,39.034293,-84.39156,-5,1,"39.034293, -84.39156"
43144,Murray City,OH,39.513028,-82.1665,-5,1,"39.513028, -82.1665"
43463,Stony Ridge,OH,41.509051,-83.508531,-5,1,"41.509051, -83.508531"
29403,Charleston,SC,32.799326,-79.94813,-5,1,"32.799326, -79.94813"
48264,Detroit,MI,42.239933,-83.150823,-5,1,"42.239933, -83.150823"
48746,Millington,MI,43.274498,-83.53822,-5,1,"43.274498, -83.53822"
95603,Auburn,CA,38.909605,-121.07971,-8,1,"38.909605, -121.07971"
95627,Esparto,CA,38.744062,-121.99929,-8,1,"38.744062, -121.99929"
96021,Corning,CA,39.918271,-122.21393,-8,1,"39.918271, -122.21393"
97118,Garibaldi,OR,45.561139,-123.91004,-8,1,"45.561139, -123.91004"
98377,Randle,WA,46.525156,-121.85094,-8,1,"46.525156, -121.85094"
80601,Brighton,CO,39.973251,-104.82407,-7,1,"39.973251, -104.82407"
82003,Cheyenne,WY,41.219107,-104.661244,-7,1,"41.219107, -104.661244"
85202,Mesa,AZ,33.381097,-111.8756,-7,0,"33.381097, -111.8756"
75022,Flower Mound,TX,33.024778,-97.10206,-6,1,"33.024778, -97.10206"
75156,Gun Barrel City,TX,32.290819,-96.114108,-6,1,"32.290819, -96.114108"
77099,Houston,TX,29.668489,-95.5869,-6,1,"29.668489, -95.5869"
77349,Huntsville,TX,30.78128,-95.59527,-6,1,"30.78128, -95.59527"
66218,Shawnee Mission,KS,39.011673,-94.8126,-6,1,"39.011673, -94.8126"
68502,Lincoln,NE,40.789051,-96.69589,-6,1,"40.789051, -96.69589"
56235,Donnelly,MN,45.697239,-96.01767,-6,1,"45.697239, -96.01767"
58458,Lamoure,ND,46.367889,-98.29376,-6,1,"46.367889, -98.29376"
59343,Olive,MT,45.666174,-105.47959,-7,1,"45.666174, -105.47959"
53105,Burlington,WI,42.662671,-88.28132,-6,1,"42.662671, -88.28132"
53951,North Freedom,WI,43.393526,-89.84489,-6,1,"43.393526, -89.84489"
62644,Havana,IL,40.296415,-90.05163,-6,1,"40.296415, -90.05163"
62659,Lincoln'S New Salem,IL,40.031115,-89.786723,-6,1,"40.031115, -89.786723"
62825,Coello,IL,37.996241,-89.06852,-6,1,"37.996241, -89.06852"
63101,Saint Louis,MO,38.631551,-90.193,-6,1,"38.631551, -90.193"
63102,Saint Louis,MO,38.6352,-90.18702,-6,1,"38.6352, -90.18702"
65243,Clark,MO,39.278949,-92.36456,-6,1,"39.278949, -92.36456"
45036,Lebanon,OH,39.440152,-84.22175,-5,1,"39.440152, -84.22175"
70446,Loranger,LA,30.623502,-90.35689,-6,1,"30.623502, -90.35689"
70761,Norwood,LA,30.972292,-91.07895,-6,1,"30.972292, -91.07895"
71360,Pineville,LA,31.352105,-92.4006,-6,1,"31.352105, -92.4006"
72055,Gillett,AR,34.109348,-91.36875,-6,1,"34.109348, -91.36875"
55017,Dalbo,MN,45.677366,-93.42013,-6,1,"45.677366, -93.42013"
47875,Saint Bernice,IN,39.877847,-87.443566,-5,0,"39.877847, -87.443566"
48071,Madison Heights,MI,42.501385,-83.10474,-5,1,"42.501385, -83.10474"
48893,Weidman,MI,43.662482,-84.98244,-5,1,"43.662482, -84.98244"
61484,Vermont,IL,40.292388,-90.42833,-6,1,"40.292388, -90.42833"
28585,Trenton,NC,35.056317,-77.43518,-5,1,"35.056317, -77.43518"
29679,Seneca,SC,34.607898,-82.939668,-5,1,"34.607898, -82.939668"
42746,Hardyville,KY,37.199656,-85.73469,-6,1,"37.199656, -85.73469"
43209,Columbus,OH,39.958564,-82.92824,-5,1,"39.958564, -82.92824"
36038,Gantt,AL,31.260882,-86.444833,-6,1,"31.260882, -86.444833"
39205,Jackson,MS,32.311287,-90.397157,-6,1,"32.311287, -90.397157"
22507,Lively,VA,37.762848,-76.49749,-5,1,"37.762848, -76.49749"
22902,Charlottesville,VA,38.00847,-78.47803,-5,1,"38.00847, -78.47803"
27114,Winston Salem,NC,36.027482,-80.20728,-5,1,"36.027482, -80.20728"
28146,Salisbury,NC,35.614422,-80.43115,-5,1,"35.614422, -80.43115"
28401,Wilmington,NC,34.235219,-77.94134,-5,1,"34.235219, -77.94134"
24430,Craigsville,VA,38.085244,-79.36209,-5,1,"38.085244, -79.36209"
24829,Eckman,WV,37.40273,-81.4629,-5,1,"37.40273, -81.4629"
32209,Jacksonville,FL,30.354588,-81.69113,-5,1,"30.354588, -81.69113"
33348,Fort Lauderdale,FL,26.145724,-80.448254,-5,1,"26.145724, -80.448254"
72921,Alma,AR,35.48891,-94.20897,-6,1,"35.48891, -94.20897"
73017,Cement,OK,34.932493,-98.11946,-6,1,"34.932493, -98.11946"
73124,Oklahoma City,OK,35.551409,-97.407537,-6,1,"35.551409, -97.407537"
75461,Paris,TX,33.663213,-95.460797,-6,1,"33.663213, -95.460797"
80115,Aurora,CO,39.636562,-104.82093,-7,1,"39.636562, -104.82093"
82213,Glendo,WY,42.489239,-104.97591,-7,1,"42.489239, -104.97591"
85235,Hayden,AZ,32.995762,-110.7804,-7,0,"32.995762, -110.7804"
16689,Waterfall,PA,40.092488,-78.08406,-5,1,"40.092488, -78.08406"
07649,Oradell,NJ,40.953126,-74.03379,-5,1,"40.953126, -74.03379"
08310,Buena,NJ,39.522686,-74.89684,-5,1,"39.522686, -74.89684"
11366,Fresh Meadows,NY,40.726137,-73.79502,-5,1,"40.726137, -73.79502"
12589,Wallkill,NY,41.615036,-74.15461,-5,1,"41.615036, -74.15461"
20531,Washington,DC,38.893761,-77.021848,-5,1,"38.893761, -77.021848"
20837,Poolesville,MD,39.128854,-77.40763,-5,1,"39.128854, -77.40763"
21144,Severn,MD,39.130224,-76.69142,-5,1,"39.130224, -76.69142"
24360,Max Meadows,VA,36.933981,-80.92897,-5,1,"36.933981, -80.92897"
25060,Dorothy,WV,37.958702,-81.47577,-5,1,"37.958702, -81.47577"
25156,Pinch,WV,38.401962,-81.461063,-5,1,"38.401962, -81.461063"
13632,Depauville,NY,44.139501,-76.061552,-5,1,"44.139501, -76.061552"
14036,Corfu,NY,42.974083,-78.38961,-5,1,"42.974083, -78.38961"
00765,Vieques,PR,18.125664,-65.45603,-4,0,"18.125664, -65.45603"
02339,Hanover,MA,42.12867,-70.85913,-5,1,"42.12867, -70.85913"
75140,Grand Saline,TX,32.661299,-95.71738,-6,1,"32.661299, -95.71738"
76124,Fort Worth,TX,32.771419,-97.291484,-6,1,"32.771419, -97.291484"
76550,Lampasas,TX,31.06639,-98.19192,-6,1,"31.06639, -98.19192"
80135,Sedalia,CO,39.340969,-105.05404,-7,1,"39.340969, -105.05404"
97210,Portland,OR,45.534839,-122.7095,-8,1,"45.534839, -122.7095"
97868,Pilot Rock,OR,45.402303,-118.76751,-8,1,"45.402303, -118.76751"
98503,Lacey,WA,47.027082,-122.80359,-8,1,"47.027082, -122.80359"
93437,Lompoc,CA,34.73489,-120.53467,-8,1,"34.73489, -120.53467"
28560,New Bern,NC,35.119674,-77.01509,-5,1,"35.119674, -77.01509"
32201,Jacksonville,FL,30.389438,-81.680806,-5,1,"30.389438, -81.680806"
37997,Knoxville,TN,35.990142,-83.96218,-5,1,"35.990142, -83.96218"
45422,Dayton,OH,39.758058,-84.20009,-5,1,"39.758058, -84.20009"
47130,Jeffersonville,IN,38.309105,-85.72035,-5,1,"38.309105, -85.72035"
41847,Redfox,KY,37.21583,-82.95449,-5,1,"37.21583, -82.95449"
44024,Chardon,OH,41.574171,-81.19473,-5,1,"41.574171, -81.19473"
03575,Bretton Woods,NH,44.695648,-71.387387,-5,1,"44.695648, -71.387387"
05661,Morrisville,VT,44.549391,-72.60332,-5,1,"44.549391, -72.60332"
01467,Still River,MA,42.488666,-71.62412,-5,1,"42.488666, -71.62412"
02543,Woods Hole,MA,41.526791,-70.66505,-5,1,"41.526791, -70.66505"
24469,New Hope,VA,38.179715,-79.141332,-5,1,"38.179715, -79.141332"
16620,Brisbin,PA,40.8376,-78.3527,-5,1,"40.8376, -78.3527"
17232,Lurgan,PA,40.105495,-77.640461,-5,1,"40.105495, -77.640461"
17605,Lancaster,PA,40.0185,-76.297582,-5,1,"40.0185, -76.297582"
10113,New York,NY,40.780751,-73.977182,-5,1,"40.780751, -73.977182"
10601,White Plains,NY,41.032489,-73.76454,-5,1,"41.032489, -73.76454"
94041,Mountain View,CA,37.38949,-122.07846,-8,1,"37.38949, -122.07846"
94710,Berkeley,CA,37.869976,-122.2981,-8,1,"37.869976, -122.2981"
96726,Honaunau,HI,19.278298,-155.845329,-10,0,"19.278298, -155.845329"
97751,Paulina,OR,44.113537,-119.79377,-8,1,"44.113537, -119.79377"
98582,Salkum,WA,46.513653,-122.62556,-8,1,"46.513653, -122.62556"
98660,Vancouver,WA,45.652255,-122.69009,-8,1,"45.652255, -122.69009"
87718,Eagle Nest,NM,36.595247,-105.29165,-7,1,"36.595247, -105.29165"
89031,North Las Vegas,NV,36.256479,-115.16139,-8,1,"36.256479, -115.16139"
20709,Laurel,MD,38.833563,-76.877743,-5,1,"38.833563, -76.877743"
62314,Baylis,IL,39.756139,-90.89509,-6,1,"39.756139, -90.89509"
62843,Golden Gate,IL,38.365545,-88.19454,-6,1,"38.365545, -88.19454"
62954,Junction,IL,37.703552,-88.26498,-6,1,"37.703552, -88.26498"
63032,Florissant,MO,38.638318,-90.427118,-6,1,"38.638318, -90.427118"
63881,Wolf Island,MO,36.779519,-89.206329,-6,1,"36.779519, -89.206329"
78877,Quemado,TX,28.917675,-100.60332,-6,1,"28.917675, -100.60332"
82431,Lovell,WY,44.791974,-108.32833,-7,1,"44.791974, -108.32833"
68453,Tobias,NE,40.412117,-97.33094,-6,1,"40.412117, -97.33094"
71663,Portland,AR,33.236401,-91.47982,-6,1,"33.236401, -91.47982"
83830,Fernwood,ID,47.10625,-116.38764,-8,1,"47.10625, -116.38764"
58424,Cleveland,ND,46.888946,-99.11315,-6,1,"46.888946, -99.11315"
59804,Missoula,MT,46.854974,-114.10566,-7,1,"46.854974, -114.10566"
60081,Spring Grove,IL,42.441869,-88.22167,-6,1,"42.441869, -88.22167"
64784,Sheldon,MO,37.665823,-94.26399,-6,1,"37.665823, -94.26399"
54406,Amherst,WI,44.421111,-89.30618,-6,1,"44.421111, -89.30618"
56340,Holdingford,MN,45.749908,-94.45647,-6,1,"45.749908, -94.45647"
57057,Rutland,SD,44.102243,-96.95951,-6,1,"44.102243, -96.95951"
57341,Gann Valley,SD,44.070421,-99.01332,-6,1,"44.070421, -99.01332"
57564,Onida,SD,44.68577,-100.04014,-6,1,"44.68577, -100.04014"
57565,Timber Lake,SD,45.426656,-101.077412,-7,1,"45.426656, -101.077412"
48397,Warren,MI,42.491736,-83.040222,-5,1,"42.491736, -83.040222"
48615,Breckenridge,MI,43.422568,-84.47433,-5,1,"43.422568, -84.47433"
41650,Melvin,KY,37.351125,-82.69298,-5,1,"37.351125, -82.69298"
42047,Hampton,KY,37.2948,-88.41026,-6,1,"37.2948, -88.41026"
33737,Saint Petersburg,FL,27.891809,-82.724763,-5,1,"27.891809, -82.724763"
33851,Lake Hamilton,FL,28.044641,-81.62373,-5,1,"28.044641, -81.62373"
33981,Port Charlotte,FL,26.922089,-82.23092,-5,1,"26.922089, -82.23092"
42567,Eubank,KY,37.250746,-84.61781,-5,1,"37.250746, -84.61781"
44671,Sandyville,OH,40.641188,-81.36885,-5,1,"40.641188, -81.36885"
45150,Milford,OH,39.168818,-84.24995,-5,1,"39.168818, -84.24995"
46291,Indianapolis,IN,39.779492,-86.132837,-5,0,"39.779492, -86.132837"
46860,Fort Wayne,IN,41.093763,-85.070713,-5,0,"41.093763, -85.070713"
36919,Silas,AL,31.779344,-88.30045,-6,1,"31.779344, -88.30045"
38168,Memphis,TN,35.201738,-89.971538,-6,1,"35.201738, -89.971538"
38330,Dyer,TN,36.073575,-89.01767,-6,1,"36.073575, -89.01767"
53061,New Holstein,WI,43.949961,-88.09962,-6,1,"43.949961, -88.09962"
61812,Armstrong,IL,40.27363,-87.88919,-6,1,"40.27363, -87.88919"
63648,Irondale,MO,37.827126,-90.68325,-6,1,"37.827126, -90.68325"
71667,Star City,AR,33.945654,-91.83957,-6,1,"33.945654, -91.83957"
73521,Altus,OK,34.638773,-99.31787,-6,1,"34.638773, -99.31787"
78391,Tynan,TX,28.169309,-97.75404,-6,1,"28.169309, -97.75404"
78747,Austin,TX,30.132855,-97.76187,-6,1,"30.132855, -97.76187"
79752,McCamey,TX,31.156902,-102.19598,-6,1,"31.156902, -102.19598"
81503,Grand Junction,CO,39.059221,-108.58311,-7,1,"39.059221, -108.58311"
75181,Mesquite,TX,32.735812,-96.55886,-6,1,"32.735812, -96.55886"
77258,Houston,TX,29.83399,-95.434241,-6,1,"29.83399, -95.434241"
77840,College Station,TX,30.614647,-96.32641,-6,1,"30.614647, -96.32641"
65637,Dora,MO,36.753498,-92.17819,-6,1,"36.753498, -92.17819"
65806,Springfield,MO,37.206624,-93.29923,-6,1,"37.206624, -93.29923"
68960,Naponee,NE,40.085446,-99.14622,-6,1,"40.085446, -99.14622"
18332,Henryville,PA,41.093813,-75.26213,-5,1,"41.093813, -75.26213"
18953,Revere,PA,40.328645,-75.10278,-5,1,"40.328645, -75.10278"
18972,Upper Black Eddy,PA,40.535227,-75.12642,-5,1,"40.535227, -75.12642"
19079,Sharon Hill,PA,39.903312,-75.26939,-5,1,"39.903312, -75.26939"
14469,Bloomfield,NY,42.868609,-77.4509,-5,1,"42.868609, -77.4509"
14707,Allentown,NY,42.073739,-78.059374,-5,1,"42.073739, -78.059374"
14903,Elmira,NY,42.129274,-76.84497,-5,1,"42.129274, -76.84497"
26141,Creston,WV,38.939317,-81.24459,-5,1,"38.939317, -81.24459"
31064,Monticello,GA,33.319093,-83.70862,-5,1,"33.319093, -83.70862"
32404,Panama City,FL,30.188585,-85.56392,-6,1,"30.188585, -85.56392"
33884,Winter Haven,FL,27.997387,-81.68256,-5,1,"27.997387, -81.68256"
36701,Selma,AL,32.429066,-87.03809,-6,1,"32.429066, -87.03809"
36851,Cottonton,AL,32.286092,-85.161497,-6,1,"32.286092, -85.161497"
37016,Auburntown,TN,35.951494,-86.09259,-6,1,"35.951494, -86.09259"
37355,Manchester,TN,35.500068,-86.08414,-6,1,"35.500068, -86.08414"
38109,Memphis,TN,35.050286,-90.07523,-6,1,"35.050286, -90.07523"
40041,Masonic Home,KY,38.25361,-85.662215,-5,1,"38.25361, -85.662215"
44485,Warren,OH,41.237856,-80.84356,-5,1,"41.237856, -80.84356"
45389,Christiansburg,OH,40.055737,-84.02525,-5,1,"40.055737, -84.02525"
54418,Bryant,WI,45.221567,-88.96427,-6,1,"45.221567, -88.96427"
49116,Lakeside,MI,41.848782,-86.67044,-5,1,"41.848782, -86.67044"
52581,Plano,IA,40.792046,-93.04963,-6,1,"40.792046, -93.04963"
43666,Toledo,OH,41.678167,-83.497155,-5,1,"41.678167, -83.497155"
14004,Alden,NY,42.898709,-78.51652,-5,1,"42.898709, -78.51652"
14109,Niagara University,NY,43.32684,-78.830681,-5,1,"43.32684, -78.830681"
15687,Stahlstown,PA,40.134658,-79.31493,-5,1,"40.134658, -79.31493"
17006,Blain,PA,40.325136,-77.52681,-5,1,"40.325136, -77.52681"
20899,Gaithersburg,MD,39.140324,-77.221984,-5,1,"39.140324, -77.221984"
03836,Freedom,NH,43.814201,-71.0803,-5,1,"43.814201, -71.0803"
04539,Bristol,ME,43.965125,-69.50529,-5,1,"43.965125, -69.50529"
05402,Burlington,VT,44.442117,-73.082525,-5,1,"44.442117, -73.082525"
08086,Thorofare,NJ,39.849156,-75.18159,-5,1,"39.849156, -75.18159"
12446,Kerhonkson,NY,41.790385,-74.30413,-5,1,"41.790385, -74.30413"
26656,Belva,WV,38.244559,-81.16153,-5,1,"38.244559, -81.16153"
27695,Raleigh,NC,35.797692,-78.625265,-5,1,"35.797692, -78.625265"
75121,Copeville,TX,33.079946,-96.41788,-6,1,"33.079946, -96.41788"
77012,Houston,TX,29.719778,-95.27906,-6,1,"29.719778, -95.27906"
78007,Calliham,TX,28.453052,-98.37384,-6,1,"28.453052, -98.37384"
80129,Littleton,CO,39.539556,-105.009739,-7,1,"39.539556, -105.009739"
15861,Sinnamahoning,PA,41.370716,-78.04939,-5,1,"41.370716, -78.04939"
06912,Stamford,CT,41.308873,-73.363661,-5,1,"41.308873, -73.363661"
21163,Woodstock,MD,39.336855,-76.84947,-5,1,"39.336855, -76.84947"
22847,Quicksburg,VA,38.704494,-78.70088,-5,1,"38.704494, -78.70088"
74339,Commerce,OK,36.932957,-94.87134,-6,1,"36.932957, -94.87134"
75554,Avery,TX,33.563837,-94.78066,-6,1,"33.563837, -94.78066"
76009,Alvarado,TX,32.408183,-97.20956,-6,1,"32.408183, -97.20956"
29925,Hilton Head Island,SC,32.21319,-80.799698,-5,1,"32.21319, -80.799698"
12303,Schenectady,NY,42.769009,-73.93619,-5,1,"42.769009, -73.93619"
